0.995229 1.216033 1.047378 1.245077 0.885006 0.911903 1.046189 0.941324 1.315738 1.260676 0.863356 1.015026 1.254773 1.210206 0.935173 
0.982596 1.226769 0.985334 1.477287 1.077732 1.193541 0.831939 0.980070 0.676353 1.411224 1.049854 1.084886 0.953049 0.886921 1.225320 
1.142362 0.835163 1.237526 0.989862 1.154435 1.015479 0.780077 1.082307 1.478067 0.797445 1.171120 1.086715 0.896059 0.895403 1.499334 
1.270438 1.239415 1.205232 1.093709 2.303182 0.970162 1.091673 1.042857 1.049978 1.158088 1.129329 0.851409 1.581303 0.908658 0.946654 
1.415701 0.825051 1.291625 1.184909 0.774914 1.018201 0.662285 0.965014 1.083357 1.416378 0.901323 1.300408 1.161905 1.041454 1.871785 
0.946153 1.659801 0.930385 0.933047 0.971951 0.837436 1.021790 1.146266 0.793713 0.983260 1.047794 0.920769 1.150175 0.927300 0.853532 
1.058918 1.005143 1.069006 1.366334 1.016757 0.904997 0.807134 0.891215 0.818265 0.928339 1.251491 0.905404 1.239184 1.004905 0.788299 
1.059683 0.908515 0.690308 1.074261 0.932203 0.920980 1.435407 0.842105 1.043682 1.410008 0.713457 0.934231 1.069376 0.889318 1.166360 
0.845851 1.469604 0.859922 0.967090 1.680821 1.032851 0.926152 1.056359 0.846558 0.902217 1.165128 0.713756 0.795125 1.210967 0.757185 
0.970366 0.884050 0.764201 1.062668 1.285461 1.092364 1.052866 0.834627 1.449824 0.730213 1.511431 0.935303 1.488695 0.859383 1.183210 
0.839024 1.101171 0.964712 0.914137 1.227347 0.830442 1.195075 0.947440 0.806858 1.275507 1.348304 0.999573 1.251548 0.615252 0.835920 
0.899243 1.050327 0.980214 0.945851 1.320959 1.047566 1.389823 0.965430 1.015029 1.375905 1.629548 0.941381 0.985689 0.797708 1.523569 
0.982246 1.127284 1.029583 0.796961 0.935789 0.721161 0.687563 1.007618 1.102521 0.995526 0.932059 0.889297 0.904943 0.889586 0.951881 
0.817887 0.958269 0.882869 1.122220 0.876533 0.748628 1.182663 0.902585 1.063324 0.882122 1.031635 1.075044 1.614476 1.002424 1.075759 
0.957489 0.985260 1.109601 0.842489 0.950211 1.026546 1.311807 1.117457 0.950640 1.017564 0.721921 0.837802 0.909785 1.714689 0.929871 
1.219964 0.972816 0.841351 1.424030 1.047211 1.569570 1.375950 1.065312 1.630122 0.999791 0.869742 0.913813 1.102607 1.094896 0.834631 
1.267545 0.923696 1.292305 0.847701 0.886981 0.926853 1.173687 1.068976 1.466845 1.014158 1.100058 1.073430 0.854894 0.840563 0.849519 
1.172756 0.635619 0.915431 1.303902 0.924182 0.814599 1.129347 1.056892 0.926458 0.949392 1.122025 0.958240 1.331011 0.856345 1.072768 
1.175537 1.407665 1.265637 1.009156 0.970925 1.061468 1.293099 1.161069 1.272763 1.146741 0.723834 0.956036 0.829237 0.850296 0.677285 
0.930377 0.959014 1.162339 0.752472 0.933621 0.867001 1.362970 0.827203 0.929014 1.038518 1.036460 1.042403 0.973568 1.249714 0.846757 
0.791578 0.862499 1.165812 1.367511 1.021520 0.758779 0.927283 1.014431 0.785135 0.808530 1.483172 0.855689 0.837271 0.983756 1.009326 
0.847838 1.099464 1.078800 0.787948 1.202251 0.974099 1.065181 0.661387 0.860930 0.729226 1.079480 0.985746 0.845865 1.135179 0.959093 
0.845776 0.987522 1.101377 0.913291 0.848101 0.765793 1.018955 0.863270 1.482427 1.049912 0.925683 1.309997 1.565968 1.257856 1.078462 
0.957078 1.292891 0.855147 0.974357 1.234418 1.067515 0.953798 0.899784 0.735458 0.898374 1.095906 1.337377 0.804186 0.833230 0.875832 
0.987581 0.706240 0.999565 0.991756 0.808742 0.953391 1.004277 1.094238 1.017862 1.194705 0.826208 0.936627 0.763240 1.163906 1.097534 
0.775156 0.939259 1.036951 1.156169 0.696188 0.989205 0.658117 0.729815 0.912637 1.253932 1.275860 1.224334 1.138665 1.262488 1.301620 
0.912032 0.882083 1.067965 0.890448 1.074032 1.038486 0.931738 0.769618 0.865142 0.690358 0.947705 1.034361 1.268229 1.010528 1.015684 
0.986813 1.280091 1.339303 0.693324 0.746573 1.187932 1.299421 0.926729 0.896236 1.380733 0.930770 0.774494 0.976790 0.728278 0.976784 
0.822723 1.139694 0.752790 0.876463 1.084119 1.268573 1.153703 1.264772 0.875939 0.823804 0.708379 1.134190 1.296368 0.895159 1.098111 
1.014620 0.754421 1.005207 1.496933 1.084349 0.669316 0.945217 0.938190 1.195615 0.867992 1.527393 0.885028 1.102592 1.079263 1.524812 
1.039905 0.925811 0.803016 0.944162 1.204183 1.003562 0.985362 0.848523 0.819477 1.226144 0.940328 1.212099 0.958150 1.096281 1.092473 
1.226307 0.887922 1.076155 0.983056 1.007090 0.857202 1.224634 1.448896 1.342213 0.993091 1.272488 1.313218 1.094039 1.005177 1.336542 
0.774186 1.289819 1.628209 0.876850 1.156958 1.096857 0.910311 1.482610 0.976952 0.867786 1.107184 0.716542 1.106741 0.897926 0.782439 
1.222246 0.855139 0.773743 0.944221 1.295680 1.220019 1.153794 1.234702 1.369980 0.995725 0.950631 0.886565 1.117675 1.519328 0.929917 
1.292460 0.803175 1.098283 1.124520 0.668560 1.101785 1.072196 0.875831 0.931551 0.953975 1.488509 0.915605 0.812670 0.879831 0.829061 
1.072935 1.360314 1.347241 0.638830 1.162580 1.231594 0.792612 1.110740 0.913982 0.868061 1.330919 1.347037 0.854147 0.940434 0.926766 
1.501178 1.056917 1.047238 0.856243 1.108787 1.426116 1.354949 0.903750 1.007916 0.840809 1.188389 1.365716 1.506822 0.878469 1.031899 
0.795485 1.908595 1.325574 1.307345 1.306769 0.702486 1.151315 0.953194 1.094400 1.045670 0.988286 0.775519 0.755583 0.904524 1.024199 
0.800550 0.884929 1.059006 1.284132 0.882033 0.614929 1.085283 0.910030 0.721614 1.259232 1.107647 0.957761 1.083558 1.118686 0.705277 
1.054494 0.979447 0.945205 0.790716 1.112745 0.674254 1.241503 0.805908 1.112829 0.750261 1.006397 0.782296 0.994532 0.997633 1.236522 
0.890316 1.043029 0.976165 1.215975 0.927389 1.462265 1.225616 1.125166 0.832304 1.379589 0.927786 0.934463 1.271884 0.768366 1.335351 
0.751022 0.764031 1.791254 0.911889 1.589392 1.100505 1.156429 0.824815 1.110229 0.964397 0.974220 0.686958 0.917975 1.254061 1.143776 
1.102620 0.992942 0.808364 1.308080 0.763131 1.109519 0.587618 0.917847 0.818006 1.188184 1.000359 1.116941 0.919539 0.996685 0.852909 
0.790620 1.067637 0.886999 1.003392 0.909466 0.830162 1.050884 1.077244 1.061501 0.922121 1.237252 0.761887 1.327354 0.896746 0.903084 
1.041637 0.770709 1.304376 0.737586 1.280853 1.008783 1.299450 0.947742 0.800972 1.223460 0.763585 1.000294 1.226558 1.684392 1.142667 
1.186122 0.983813 1.562460 0.765600 0.752818 0.964208 1.131063 0.629287 1.103151 0.620851 1.153336 1.194011 0.916838 0.803497 1.019954 
1.010724 1.211028 1.279391 1.125164 0.936521 0.915519 1.434255 1.204717 1.146927 1.045312 1.010449 0.937419 1.265968 1.182615 0.801177 
0.976423 0.911883 0.956615 0.902635 0.649682 0.711059 0.728628 1.166823 1.052382 1.425984 0.803931 0.995317 0.686195 0.821426 1.027218 
1.150961 0.980256 0.803909 0.600575 0.819631 1.124010 0.826539 1.144211 0.790559 0.900248 1.160465 0.763794 0.800506 0.811344 1.356400 
1.326384 1.006857 1.006902 1.070755 0.677992 1.196045 1.098175 1.135053 0.979682 0.816125 1.115002 1.176137 0.938369 1.003340 0.714178 
0.794606 1.446897 0.929210 1.333047 1.258342 1.119056 0.952595 1.319950 0.928780 0.635129 0.913967 0.799243 1.402231 0.861634 1.630253 
1.153993 1.090770 0.860252 0.995963 1.318111 1.172040 1.191023 0.981976 1.488684 1.287247 1.361913 0.857529 1.293347 1.184403 1.078776 
0.675021 0.999438 0.924296 0.812072 1.016673 0.838761 1.024221 1.022803 0.801054 0.758403 0.743981 0.997708 0.938210 1.681923 1.223469 
0.886731 1.320835 1.224877 1.244434 0.834957 0.885185 0.877967 1.346356 1.379752 1.179528 0.979616 0.776882 0.994133 1.244502 0.883419 
0.606614 1.015903 1.657401 0.979099 0.941168 0.971679 1.177523 1.241077 1.296862 0.955924 1.075107 1.147202 0.652277 0.874513 0.923627 
1.423020 0.891461 0.704138 1.721582 1.091323 0.738310 0.787409 0.881348 1.277094 0.857430 0.954829 1.074450 0.558008 1.097329 0.668631 
1.365570 0.992442 1.077936 1.093069 1.133279 0.651454 0.823202 0.687812 0.990075 0.791886 1.284670 0.994393 0.971068 0.633437 1.256468 
0.838510 0.993505 0.789435 0.884489 1.235622 0.997993 1.004845 1.223778 0.680816 1.007195 1.168457 0.686115 1.277838 1.166144 0.895645 
1.150675 1.210994 1.172703 1.217582 0.930967 0.930729 1.161241 1.052069 1.109777 0.696082 1.127650 1.435609 0.794411 0.809017 1.010867 
0.827242 1.055691 0.900429 0.827106 0.887918 1.006029 1.162897 0.986355 0.864959 1.041187 1.092185 0.940230 0.940767 1.077805 0.911928 
0.772415 0.773371 0.982143 0.629621 1.038313 0.848966 0.800107 0.832455 0.940106 1.195287 1.074732 1.118005 1.134830 1.302568 1.015279 
0.777609 0.801395 1.152885 0.794228 1.507975 1.117082 1.122576 1.246472 1.263626 0.963191 0.830238 1.021549 0.914360 1.091314 1.111927 
1.210198 1.071065 0.807225 1.152068 0.936085 1.075706 0.807177 1.057186 0.771041 0.924145 1.022438 1.181215 1.259213 0.978454 0.939095 
0.805264 1.043758 0.931707 0.781154 0.974295 1.103686 1.033768 0.866571 1.004732 1.317777 1.142485 0.984065 1.289008 1.064933 1.258921 
1.378570 1.092555 1.039946 0.798416 1.261523 1.289914 0.979706 1.055148 0.858895 1.516658 1.463401 0.945996 1.327163 1.042795 0.727401 
1.057810 1.007466 1.104754 1.271495 0.931690 0.794309 1.082638 1.048668 1.043614 1.222845 1.145675 1.031989 1.070500 0.660943 1.000988 
1.107339 1.473645 0.718712 1.200426 1.270593 1.128551 0.855183 1.098952 0.890882 0.986474 0.849766 0.764524 0.737477 1.013544 1.030465 
1.420394 0.836212 0.959839 0.918406 0.882751 0.758685 1.006693 1.144409 0.552891 1.133087 0.730410 1.154135 0.879409 0.782850 0.882714 
0.768453 1.139463 0.777197 1.148178 0.850655 0.742834 0.882079 1.088910 0.931139 0.929210 1.300034 0.937865 1.120678 1.077827 1.001817 
0.873334 0.736712 0.787684 1.061990 1.136704 1.303982 0.757400 0.803115 0.880837 1.165638 0.922991 0.864750 0.949472 0.623848 0.853324 
0.897339 0.780388 0.883688 1.183621 0.841045 0.863686 0.851486 0.855890 1.385694 1.254487 0.735861 0.943464 0.955937 1.038785 1.137130 
1.000042 1.068443 0.720391 1.134841 0.902598 0.677462 1.016745 1.113048 0.876382 1.285305 1.484613 0.886089 0.756458 0.974595 0.730043 
0.834794 0.771421 1.294130 0.678754 1.398196 1.027916 1.073166 1.023449 0.949881 1.120914 0.883984 1.482816 0.880428 0.988758 1.550537 
0.839626 0.902350 0.891814 1.202443 1.117794 1.383763 0.916798 0.966507 1.160163 1.405889 1.323054 0.980702 1.128956 1.074931 0.978833 
1.511648 1.055356 0.873865 0.955017 0.954604 1.394666 1.185229 0.796307 0.919644 0.935793 0.965702 1.077904 0.622201 1.007469 1.088316 
0.827552 0.934895 1.276649 1.072243 1.056780 1.071021 0.993947 0.745862 1.004823 0.999471 1.280405 0.758419 0.912790 1.211317 0.798067 
1.212766 1.117481 1.225101 0.794128 1.144909 0.823294 0.932481 0.739089 1.115895 1.333108 1.427304 0.719111 0.824339 0.820567 1.280890 
1.178735 0.973931 0.844986 0.973132 0.922150 0.727791 0.810148 1.036411 1.344823 1.007670 0.735497 1.178889 0.983547 1.284611 0.772955 
0.733300 0.852945 0.948060 0.971516 0.970723 1.067701 0.854810 1.085603 1.400625 0.849197 1.350767 1.387884 1.125548 1.032123 1.279445 
0.996020 0.923821 1.357442 0.978189 0.715482 1.090650 0.750379 0.851152 0.895603 1.307495 0.982084 0.960679 1.403054 0.920170 0.982446 
1.767525 0.924363 1.206331 1.279346 1.153282 1.098769 0.810582 1.344476 0.903818 1.226605 0.944201 0.740948 0.874125 0.757724 0.915444 
1.360649 1.024437 0.736582 0.999280 0.944800 1.009072 0.924744 1.131907 1.191071 1.110116 0.681656 1.035811 0.682763 1.249364 0.858966 
0.989988 0.700778 0.696557 1.188624 0.900241 1.118539 1.206356 0.836132 0.865872 1.095528 1.354631 0.867995 0.903296 1.058258 0.880871 
0.931986 0.951220 1.073894 0.839086 1.174020 1.047116 0.887345 1.071741 0.887254 0.649617 0.827673 1.041372 0.833766 0.691324 0.905770 
1.056000 1.459156 1.071851 0.825359 0.879863 1.382451 1.192709 0.659190 0.872869 1.135927 0.873334 0.892354 1.163756 0.856766 1.490644 
1.006306 1.028010 0.968239 0.878593 0.811026 1.034497 1.301507 0.954197 0.901264 0.997360 1.039511 1.034036 0.702997 0.762596 1.065097 
1.086421 0.771259 0.924503 1.201533 0.799503 0.971036 0.861208 0.895629 0.991076 0.946043 1.029730 1.275672 1.348728 1.048473 0.508657 
1.186004 0.816867 1.030918 0.864074 0.746379 0.747831 1.300413 1.061725 1.021639 1.207577 1.161505 1.089679 1.071787 1.065415 1.187799 
0.956070 1.116377 0.873262 1.240309 1.320338 0.863648 0.620536 1.095805 1.311236 0.956590 0.735462 1.286287 1.173382 0.866429 0.708684 
0.703092 1.006985 0.799357 0.987967 1.314220 1.458736 0.650201 1.226254 0.948005 1.038417 1.514365 0.751246 0.752281 0.959318 1.127795 
1.009879 1.316397 1.001437 0.952770 0.964622 0.787690 0.817050 1.014575 1.234507 0.942452 1.217101 1.255900 1.284938 0.891318 1.094240 
0.858636 0.791851 0.787905 1.042703 1.069848 0.736646 1.740247 0.942240 1.023596 0.868818 0.780624 0.668332 1.035524 1.001513 0.989250 
0.975954 1.009670 0.938101 1.407856 0.879090 1.299223 1.012657 1.039090 0.826975 0.840438 1.328525 0.748554 0.738001 0.875114 1.117351 
1.059968 1.156881 1.152704 1.161783 0.904079 0.799322 0.673551 1.295762 1.041541 1.132219 0.893131 1.507689 0.906497 0.925555 0.731409 
1.241914 1.011047 0.970703 1.098598 0.756083 0.810273 0.760957 0.836617 1.235080 0.983289 1.082318 0.897875 0.684670 0.904513 0.876753 
0.801510 1.025744 1.156047 0.674208 1.147752 1.438054 1.076301 0.642159 0.833173 1.869384 1.237617 0.766493 1.116040 0.958916 0.827350 
1.090141 0.883840 1.035817 0.711154 0.983837 0.898387 0.710308 0.933297 0.839535 1.051406 0.988101 1.114027 0.810565 0.779900 0.901581 
0.964775 0.891027 1.061899 1.070469 1.022073 1.213258 0.728358 0.943245 1.220722 1.226802 0.923074 0.920424 0.965329 0.779048 1.126400 
1.183989 0.929587 1.346084 1.422114 1.019775 0.888271 1.076790 0.809511 0.670560 1.184478 0.951709 1.321089 0.785604 0.831211 0.936277 
0.797388 1.135741 1.089769 0.720619 0.897210 0.995468 0.948493 1.054889 0.989844 1.217445 0.897259 0.868620 1.330282 0.812217 1.168073 
1.317226 1.323721 1.168544 1.068943 0.938937 0.905770 1.071249 0.854287 0.934551 1.048985 1.038445 1.222232 0.954262 0.862971 1.336453 
0.738134 0.948680 0.649159 1.215060 1.147158 1.182155 0.828074 1.169972 0.775192 0.998245 1.227801 1.210674 0.996014 1.131101 0.689594 
1.226546 0.995590 1.088923 1.039640 1.227754 1.170559 0.880975 0.919454 0.997797 1.075705 1.138592 1.066323 0.876817 1.044077 0.987316 
1.126696 0.855814 1.032468 0.985286 1.389645 1.018191 0.766490 0.794814 1.111379 0.806245 0.832637 0.793022 0.882908 0.814522 0.871283 
0.822245 1.015713 1.174627 1.140132 1.098431 1.210699 1.138340 1.057948 1.358708 1.215605 1.226994 0.918202 0.836147 1.081726 1.063464 
1.004576 0.793829 0.820930 0.934601 0.735059 0.848889 0.826205 1.102208 0.894634 1.024543 1.067841 0.976045 1.045101 1.115063 0.911818 
0.942769 1.264680 1.024957 1.078652 0.961702 1.363994 1.258038 0.828951 0.947107 1.059227 1.418927 1.199594 0.927709 1.032179 1.030704 
1.396150 1.222189 1.004605 0.943187 0.800551 0.875438 0.937880 1.286114 1.183865 1.069500 0.957246 0.750667 1.518730 1.166645 1.054960 
0.818725 0.895975 0.810225 0.996201 1.084847 0.787050 0.658619 0.991739 1.016672 1.177591 0.862016 1.149139 0.776021 0.727187 0.763915 
1.048375 1.125990 1.294584 1.067071 1.027655 0.941264 1.103408 0.991514 1.231838 0.815244 0.887551 1.058214 1.065524 0.900855 1.028000 
0.784584 0.835064 1.016654 1.004975 0.983284 0.876198 1.195757 0.806163 0.759065 0.715272 1.064496 0.845840 0.898867 0.610672 1.123432 
1.042730 1.021213 1.198461 0.883734 1.030438 1.006051 1.321724 0.956749 0.884039 0.861314 1.270560 1.147995 1.185057 0.689843 1.097609 
0.889306 1.086660 1.366030 0.994938 0.670937 1.451555 0.925456 1.571296 0.983511 1.176880 0.930522 0.870865 1.131006 0.954553 1.360733 
1.120764 0.946241 1.079517 1.352502 1.323970 1.116291 0.913447 1.170397 0.960308 1.248954 0.929283 0.563948 0.708307 1.266444 1.049497 
1.074032 0.834193 1.134350 1.094661 0.741684 1.120693 0.892062 1.027279 0.770087 0.905556 1.212681 1.040068 0.697439 1.113856 1.406563 
1.015118 0.665496 1.178710 0.927179 0.667110 1.028202 0.831232 1.083097 1.035865 0.842676 0.998374 0.887701 0.972516 0.902719 1.288462 
0.791163 1.266821 0.859331 1.196922 1.193625 0.943727 0.901723 0.795489 0.771389 1.349052 1.362312 0.931048 0.975408 0.861302 1.047662 
1.137662 1.001886 0.762753 0.721735 0.938139 1.370534 0.926650 1.119849 1.159764 0.850372 1.060549 1.163641 1.324082 0.839670 0.858006 
1.023811 0.724766 1.089897 0.985871 0.913742 1.022363 0.924108 0.931436 1.026037 0.841453 0.809128 1.178894 0.962755 1.139719 0.825823 
0.737204 0.951242 1.200840 0.999020 0.713457 1.046201 0.874551 1.190394 1.115544 1.144604 0.851486 1.229340 0.835641 1.261166 0.701008 
0.785148 0.725729 1.153268 0.959155 0.850606 1.053725 1.439192 0.816511 1.154069 1.102528 0.790287 0.866617 0.687447 0.951798 1.107575 
1.096497 0.905125 1.252532 1.283695 0.818984 0.855470 0.981587 1.121437 0.933451 0.966806 0.800376 1.058982 0.904676 1.089079 1.167994 
0.743161 1.547536 0.835892 1.100748 0.929009 0.850239 1.561209 0.880578 1.404017 1.094723 1.128638 0.694871 1.138094 0.901659 1.034615 
1.046455 0.928680 0.779730 1.172247 1.443849 0.835259 0.822816 1.325017 1.025884 1.400911 1.235373 0.989050 1.122706 0.963436 0.777986 
1.145255 0.998272 1.368876 0.914773 0.780017 0.917426 1.115574 1.284957 0.984900 1.026743 0.866463 0.811136 1.587437 0.920600 0.781867 
0.785660 1.336311 1.259387 1.174015 0.940371 0.773269 1.221644 0.991877 0.606065 1.103303 1.071854 1.034807 1.174765 0.953151 1.386616 
1.680214 1.288613 0.915525 0.893573 1.200908 0.903784 1.243004 0.828467 1.294063 0.691944 0.846709 1.257593 1.171925 1.111138 0.898976 
0.972571 0.884396 0.869117 0.960216 0.994999 1.136077 1.109761 1.115921 0.772006 0.908995 1.150362 1.090477 1.109086 0.862796 0.985527 
0.702911 1.282526 0.903557 0.873739 1.455553 0.818446 0.936386 0.680444 0.903368 1.043945 0.728718 0.972740 1.084019 1.202698 1.331809 
1.153043 1.062636 1.022895 0.993608 1.287428 1.539060 1.162991 1.376317 0.989555 0.946414 1.248316 0.885954 0.740990 0.900294 0.991661 
0.984001 0.791101 1.030855 0.786194 0.907041 1.193982 0.896104 1.304392 1.301555 0.636210 1.084441 0.866294 1.157745 0.745738 0.997182 
1.052015 1.111967 1.266646 0.892178 1.178965 1.117667 0.851440 0.898705 0.882510 1.741119 1.073319 0.979554 1.319023 1.173723 0.899711 
0.940790 1.175151 0.718922 0.800782 0.932776 1.362977 1.027043 0.970767 1.144402 1.219956 0.955306 0.833408 1.378749 0.896417 1.008526 
1.034291 0.981998 0.846458 0.833130 1.352692 0.990287 1.165018 1.026405 0.878618 0.920461 1.182575 1.025760 1.007278 1.044503 0.681975 
1.058243 1.117505 1.054356 0.892521 1.256361 0.950872 1.174464 1.219307 1.199414 0.687844 1.134083 1.061112 1.437521 0.911118 0.870726 
1.303264 0.971859 0.948427 1.029616 1.073005 0.938247 1.068170 1.049429 1.019935 0.982268 1.092651 1.237605 0.751147 1.477228 0.757674 
0.806089 0.963167 1.250495 0.896539 0.784450 0.960568 1.125419 1.281533 0.830887 1.005867 0.957038 0.855205 1.249580 1.190638 0.613148 
1.031487 1.090262 1.296458 1.099713 0.961607 0.802469 1.174893 0.803805 1.026588 0.756071 0.904806 1.212042 1.263962 1.315776 1.141620 
0.934512 1.126213 0.680647 0.706396 0.979938 0.901529 1.044384 1.015088 1.179605 1.218102 1.528579 0.868402 0.727762 1.015228 0.828945 
0.734606 0.953378 0.757597 0.938264 1.114839 1.209379 0.920762 0.945252 0.858584 0.740901 1.081311 0.999648 1.162249 1.109078 0.941569 
1.038198 0.770967 0.790983 0.930621 1.306544 0.868543 1.086183 0.668136 0.927324 1.152027 0.895395 0.938207 1.146322 0.850765 0.684404 
1.102191 1.076583 1.005535 1.040807 0.903754 0.685009 1.072331 0.764559 1.262027 0.989608 1.191057 0.951426 1.014806 0.913813 1.025474 
0.759470 1.576012 0.985202 1.176121 1.255721 1.296632 1.155300 0.987951 0.784464 0.999075 1.137219 0.885024 1.024316 0.985145 0.851578 
0.914966 0.814479 0.877596 1.040877 0.953528 1.242426 0.744293 1.159494 0.950970 0.777067 0.790619 1.120217 0.864064 0.907383 1.077933 
0.937669 1.075378 0.754691 0.957342 0.834989 0.897775 1.404295 0.916117 0.956772 1.126166 0.861363 0.863891 0.981201 0.740338 0.962718 
0.860751 0.977326 0.870900 0.901764 0.861495 0.826638 0.797659 1.038539 1.107413 0.880070 0.944141 0.916451 1.365758 1.355232 0.925827 
0.723452 0.986721 0.824933 1.063637 1.326457 1.404865 1.043138 1.033186 1.123368 0.883218 1.144216 1.299670 1.021343 0.792671 0.977531 
0.760338 1.358071 1.577933 1.103643 1.368483 1.389078 1.600500 0.865732 1.055966 0.815004 1.007845 0.902738 1.258904 1.093702 0.733168 
1.014415 0.867619 0.820616 0.904529 1.172497 0.912874 1.503375 1.497861 1.031609 1.206031 1.191918 1.051125 1.076580 1.162868 1.170750 
1.022513 0.847129 0.845581 1.156258 1.112992 1.065701 1.407991 1.071277 0.814205 0.826539 0.834687 1.099153 0.877427 1.067516 1.004919 
0.902964 1.033025 0.954658 0.697607 0.840425 0.845831 1.087285 0.798732 1.054376 1.076049 1.014519 0.760156 0.988577 1.276537 1.181804 
1.295492 1.258256 0.959025 1.490107 1.013373 0.742584 0.925812 0.822442 1.383644 0.865543 1.020058 0.837736 1.026955 0.850378 1.061788 
0.630995 1.027965 1.505723 0.921236 1.126182 1.492021 0.945401 0.850633 1.255000 0.858108 0.912095 0.908142 0.741358 1.582830 1.160924 
1.156502 1.054808 1.031968 0.864840 0.914326 1.444369 0.926628 1.126978 1.143199 0.917278 1.032278 1.071935 1.127350 0.612617 0.987738 
1.167901 1.038327 0.777555 1.219149 0.997141 0.988923 1.297686 1.191300 0.865400 1.242131 0.986119 0.785709 1.125424 1.184141 1.132119 
0.992169 1.173166 1.023399 0.768925 1.002878 1.255558 1.107271 0.954041 0.896450 0.846260 1.075126 0.953517 0.936117 1.344695 0.826209 
1.222592 1.126040 1.107272 1.040627 1.061614 0.877569 0.920737 0.580305 0.898074 0.798670 1.093445 0.920425 0.858751 1.167222 0.649453 
0.931242 0.933887 0.515481 0.821560 0.883758 0.866399 0.968922 1.468909 0.904222 0.938482 1.128798 0.865359 0.941306 0.892943 1.181849 
0.718743 1.085750 1.034422 0.925022 0.770575 0.831068 1.182428 0.919490 1.201948 0.823040 1.107250 0.986644 0.668162 0.902468 1.023346 
0.981841 1.204388 0.833095 1.019193 0.897360 1.363391 1.182159 0.869298 0.947604 0.791792 1.257694 0.947940 1.220977 0.962890 0.731160 
1.195837 0.767042 0.962382 1.144700 0.650201 1.473717 0.746010 1.820942 1.312032 0.779285 1.115938 1.126343 1.315079 0.889246 1.055794 
0.749472 0.802880 1.382167 0.991785 1.209181 0.923710 0.764952 0.667231 0.805974 0.570765 0.796497 1.242840 1.273990 0.894615 1.187113 
1.332155 1.326570 0.810557 1.556045 1.068604 1.006972 1.198983 0.982056 0.848618 1.180510 0.665344 0.866244 0.768505 0.953282 0.994002 
1.372509 0.919642 1.693813 1.274975 1.057872 1.555847 0.985083 0.944132 0.714688 0.821177 0.718103 1.422587 0.600536 1.436156 1.068324 
0.921304 1.131844 1.019437 0.791139 0.817042 0.825506 1.333584 0.722558 1.108498 0.856429 1.389541 0.873625 1.106972 1.077953 1.210557 
1.186510 1.071574 1.268748 0.906441 1.390436 0.969701 0.889519 0.581413 1.005212 0.989012 1.177773 0.807554 1.111592 1.263443 0.897564 
