0.977392 1.113030 1.009902 1.119968 0.964866 0.858684 0.840029 0.606978 0.949800 1.291112 1.347494 1.370635 0.803294 0.895508 0.962823 0.830342 
0.658105 1.041779 0.945030 1.037214 1.263039 1.124440 0.707074 1.042707 0.891125 0.844889 0.861576 0.922467 1.203235 0.940390 0.805177 1.214062 
1.051110 0.751260 1.082078 1.021396 0.935296 0.924972 0.881551 1.093812 0.933500 1.052889 0.821356 1.123561 1.557493 1.080087 1.110784 0.977881 
1.033333 1.091032 0.940213 1.064218 1.053980 0.900227 1.212053 0.995472 1.191100 0.951696 0.826714 0.831542 1.020339 1.076994 0.526600 0.913155 
0.836547 1.231864 1.462767 1.006240 0.765475 1.003110 0.770344 0.621398 0.965921 0.849714 0.997697 0.932971 0.926356 0.709204 0.780601 1.061072 
1.129491 1.127202 1.291770 0.753105 0.867250 0.835407 1.394962 0.999349 0.965086 0.843479 0.865619 0.794945 0.931894 0.806695 1.234520 1.140059 
0.730501 1.217427 0.986157 0.805859 1.039822 1.309849 0.938062 0.717604 1.397591 1.069442 1.339772 0.830492 1.384046 1.014948 1.063237 0.993516 
0.911152 1.008879 0.783074 1.188334 1.115719 1.434312 1.039601 1.342773 0.859223 1.102355 0.843239 1.011514 0.968482 0.827954 0.947646 0.979044 
1.151648 0.847359 0.814315 0.999856 1.114052 1.106426 1.149728 0.766520 1.009860 1.039191 1.119285 1.293348 1.128873 1.076038 1.114867 0.860463 
0.655783 1.361056 0.815612 1.021500 0.799925 1.364927 0.899644 1.100334 0.741083 0.861452 0.959898 1.613312 1.404957 1.192397 1.038211 0.906387 
1.362675 1.151504 0.751891 0.891000 0.732840 0.801194 1.453432 0.780522 0.942174 1.091872 1.153256 0.872992 1.418670 0.978513 0.996081 0.945833 
1.017587 0.890030 0.679638 0.783770 0.782558 0.968096 0.755346 0.712393 0.895373 0.967731 0.980686 1.209403 1.114773 0.822860 1.314235 1.167478 
0.653174 1.089156 0.866719 1.291965 0.711350 1.032398 0.933249 1.409725 1.483814 0.779730 1.028405 1.083733 1.175691 1.461482 0.868925 1.149787 
1.007810 1.043887 0.833831 0.801988 0.863949 1.102225 0.589384 0.835020 1.086262 1.165600 1.119819 1.099833 1.177791 0.952323 1.038025 0.980112 
0.884233 1.430938 0.975662 1.444797 0.958854 0.940602 0.899987 1.302270 1.130636 1.179186 0.608979 0.957926 0.925186 1.061311 0.813159 1.188305 
0.924394 0.690730 0.991043 0.910524 1.635923 1.306827 1.136991 0.939501 0.785637 0.821054 0.857745 0.826712 0.665404 1.227481 0.960637 0.706641 
1.051778 1.120283 1.026048 0.875420 1.152944 0.769295 1.152152 0.933941 0.818396 0.938477 1.215572 0.837111 1.409709 1.440703 0.970392 1.149697 
1.114389 1.303820 1.052251 0.809570 0.925586 1.395594 1.242380 1.019154 1.344637 1.044388 1.353995 0.853997 0.885546 1.305333 0.851935 1.375701 
1.058478 1.127928 1.208761 1.140140 0.739586 0.865638 1.626777 0.951354 0.982168 1.199862 1.353693 1.066341 1.012567 1.333515 1.107093 1.082655 
0.869660 0.977380 0.996780 1.378975 0.688795 0.805684 1.368274 0.768888 0.770035 1.047481 0.891487 1.178396 0.748971 0.771563 1.364686 1.178326 
1.089741 0.812748 0.821155 1.183325 1.118007 1.160125 1.129797 1.278206 1.176396 1.168344 1.085610 0.764562 0.946934 0.951152 0.831430 1.295475 
1.009703 0.700474 1.026510 1.260893 0.787390 0.756833 0.966201 0.983667 1.052127 1.118525 1.120875 1.365735 1.119808 0.941262 1.117197 1.337685 
0.988270 1.007890 1.092097 0.970773 1.010970 1.217548 1.156283 0.848632 0.929719 1.010051 0.993807 1.143828 1.296765 0.874838 0.585747 1.074467 
0.711347 0.989155 0.748793 0.692365 1.811270 1.090430 1.060833 1.464185 0.873291 1.153098 0.850220 0.898973 1.405348 0.971195 1.146854 1.567384 
0.696877 0.888315 1.113728 1.199505 1.016464 0.836351 0.893318 1.317896 0.811944 1.010337 1.212785 1.114724 0.933510 0.816875 1.262100 1.121852 
0.783032 1.101041 0.968665 0.901672 0.948863 0.761457 0.879182 0.826367 0.762113 0.873378 1.094567 0.843835 0.912202 0.966421 1.084697 1.016196 
0.940559 1.396520 0.689035 0.912028 1.181202 1.401963 0.823747 1.035074 1.182088 0.605954 0.893239 1.132977 1.132606 0.949676 1.286578 0.819027 
0.740316 0.862513 1.534751 1.312401 0.770948 0.808413 1.132002 0.965702 1.253524 0.828165 0.903860 0.891237 0.971102 1.077404 1.230904 1.264902 
1.101853 0.985472 0.926167 0.668273 0.661853 1.144555 1.061116 0.896305 1.069841 1.212868 0.840297 0.938223 0.842703 0.963986 1.247586 0.781053 
0.748905 1.210715 0.955251 0.907813 1.177285 1.527740 0.788646 1.051398 0.672570 1.212422 0.809074 1.018893 0.780587 1.054944 0.972759 1.176553 
1.302285 1.178747 1.029256 0.833417 0.757127 1.474222 0.785073 1.113629 1.241391 1.160152 0.792423 1.083763 1.230110 0.901397 1.240742 1.166224 
1.124992 0.873637 0.701219 1.133340 1.162531 1.333195 1.417487 0.850258 0.879458 0.948029 0.670050 1.089070 0.705343 1.076925 0.622357 1.015796 
0.764436 1.016762 0.993941 0.887600 0.980699 1.369301 1.122341 1.041475 0.832404 0.930599 1.700616 0.893826 0.948329 1.181798 0.717177 0.807793 
1.227520 0.951441 1.247912 1.697631 1.131349 1.017616 0.988895 0.847268 1.149098 1.121677 0.970911 0.958967 0.905671 1.056404 1.366840 0.970352 
0.985016 1.090695 1.042626 1.140699 0.773578 1.141854 0.641736 1.324696 1.052337 0.687096 1.465193 0.702822 1.846972 0.968094 0.946949 0.985713 
1.061304 0.916379 0.778580 0.800058 1.094713 0.991150 1.052874 1.513478 1.074221 1.029670 0.962854 0.927775 0.973339 1.236076 0.717493 0.847492 
0.925549 0.900825 1.035405 0.905885 1.044419 1.247081 1.038304 1.171856 1.270846 0.895263 0.867212 0.883010 1.122070 1.024013 1.215532 1.099059 
0.852706 1.590737 0.776362 1.030511 0.957240 1.017881 0.844456 1.104637 0.795341 1.102996 0.750809 1.136555 1.845081 0.929300 0.785759 0.898758 
0.969070 0.666880 0.961733 0.769855 1.315355 0.833506 1.058155 0.952309 0.956262 1.056803 0.901295 1.192855 1.196036 0.852647 1.341017 0.872530 
1.088423 0.925054 0.938264 0.931053 1.103418 0.922788 0.960112 0.854983 0.905195 0.935165 0.899992 0.873622 0.669936 0.933664 1.208979 0.862852 
1.082783 1.184387 0.908415 1.047520 1.182803 1.205258 0.969350 1.053096 0.929376 1.118131 1.065514 0.967650 1.296751 0.797797 0.666344 0.976770 
0.985935 0.729529 0.709955 0.849696 0.889025 1.030029 1.046306 1.276060 1.266938 1.135305 1.202859 0.982673 0.860450 1.249887 1.401984 1.336345 
1.104065 1.145962 0.980552 1.093692 0.941987 0.912368 0.785614 1.190107 0.963152 0.783864 0.980649 0.624813 1.125671 0.962312 1.094107 1.299695 
0.961907 0.963771 1.144970 0.952396 0.814263 0.956513 0.817991 1.216518 0.624453 1.317664 0.756346 0.761485 1.221190 0.998242 0.993172 1.056519 
0.961678 0.732414 1.088652 1.116486 0.811341 0.826702 0.906517 1.256669 0.914652 1.188748 1.072662 0.927216 1.056477 0.829619 0.860004 1.248308 
0.825707 0.758479 0.860578 1.162786 1.127076 0.869771 1.114113 1.009651 0.842070 0.872031 0.878478 0.900318 1.098951 0.866634 0.695360 0.928550 
0.746497 1.575777 0.919416 1.137753 0.801108 1.068581 0.815931 1.170887 1.341228 0.909598 1.275758 1.157721 0.993410 0.787083 1.345808 0.882428 
0.809394 1.197145 0.977788 1.144556 1.156920 1.015794 1.403263 0.700589 0.806149 1.141418 0.944261 0.688957 0.974391 1.099326 0.995595 0.995721 
0.891761 0.739521 0.783552 1.336673 0.938100 1.017269 1.068031 1.150785 1.058242 0.931152 1.027102 0.894406 0.802991 1.231605 1.016462 0.727389 
0.893479 1.045504 0.770299 1.066482 0.973884 1.143205 0.951524 1.250186 0.735327 0.918274 1.079829 0.792218 1.304663 0.990592 0.814878 1.077670 
1.113325 1.021952 1.163378 1.327166 0.930224 0.794420 0.923466 0.577222 0.883315 1.269607 0.688620 1.128443 0.994597 0.997489 0.779722 1.224842 
1.039189 0.897200 1.096695 1.129637 1.506466 0.902895 1.078727 0.736460 1.210918 1.112705 0.988250 0.773835 0.911621 1.310423 1.303720 0.995470 
1.153060 0.716580 1.053177 0.852105 0.987223 1.533121 0.635433 1.225756 1.384852 0.957743 1.192634 1.012780 0.832285 1.488473 0.799832 0.716754 
1.051346 0.894504 1.427320 1.049462 0.976543 0.878816 0.672901 1.032733 1.288260 1.122309 0.925126 0.790630 1.268756 1.075991 1.101984 1.079147 
1.192972 0.917532 1.136755 0.978274 0.999037 0.894322 0.860534 1.123106 0.847059 1.035981 0.985532 0.979212 0.892598 1.105925 0.999723 1.085136 
0.794654 1.154102 0.729515 1.104407 0.914944 0.880323 0.976440 1.281014 0.944764 1.049379 1.142718 1.247794 0.905834 0.921997 1.130014 0.933806 
0.858294 1.445260 1.181255 1.371469 0.891983 0.888674 1.172449 1.068559 0.922019 1.292807 1.476407 1.514246 1.053554 1.340272 1.243484 0.647080 
0.927032 1.099484 0.828982 1.018918 1.210493 0.982588 0.968843 1.061958 0.967010 1.558543 0.911215 1.238905 0.985525 1.244603 1.078089 0.859965 
1.130786 1.009393 0.806217 1.125462 0.581601 0.922236 0.739541 1.021304 1.105057 1.051253 1.082373 0.966966 0.728299 0.860657 0.783253 0.732476 
0.886773 1.076576 1.077798 1.056253 1.263732 0.835120 0.996376 0.967347 0.839422 0.841890 0.882923 1.233939 0.944049 0.885776 1.114865 0.968727 
0.976989 0.641838 1.499568 1.188273 1.096616 1.178541 0.963835 1.018505 0.934293 0.947478 1.031173 1.057535 0.911441 1.014730 1.173228 1.224289 
1.390685 0.975602 1.044120 1.256270 1.212227 1.277560 0.890488 0.850679 0.823321 1.442504 1.385607 1.054784 1.248052 0.858934 1.164169 1.229351 
0.867594 1.380963 0.867469 0.810910 1.026259 0.773083 0.811858 1.021136 0.958522 0.964576 1.208529 1.016450 0.689022 1.183939 1.061561 0.771409 
1.068380 1.184353 0.781829 0.563598 0.906336 1.028085 1.227654 0.863795 1.155217 1.288330 0.663733 0.939894 1.129142 1.410433 1.016968 1.063320 
1.183063 1.335249 0.970328 1.163795 1.433495 0.815033 1.258268 0.833983 1.189055 1.556324 0.947559 0.737332 1.216906 1.524987 1.449208 0.902787 
1.130898 0.692058 0.823395 0.872326 0.687641 1.100948 1.241933 1.016102 0.843882 0.817667 0.878692 0.972719 1.249035 0.634088 1.290231 0.763878 
1.007115 0.949459 0.852848 0.616705 1.422647 1.045659 1.140590 0.966130 0.651394 1.094141 0.784604 1.045502 1.110249 1.621868 1.003060 0.968556 
1.346135 1.091584 1.051874 1.050605 1.390087 0.980811 1.375009 0.998006 0.925888 1.314383 1.191202 1.737932 0.726241 0.894385 1.117968 1.102230 
0.804697 0.959216 0.938290 0.979324 1.009880 1.136973 1.025281 1.262222 0.866276 1.270809 0.619719 0.941283 1.521982 0.813631 0.867736 0.872538 
0.816264 1.662618 0.527376 0.802372 1.098800 1.249495 1.173739 1.418717 0.717059 0.941139 0.744727 0.874829 0.782195 1.178379 0.938067 1.407470 
1.052286 1.077737 1.076135 1.020740 1.174201 0.727377 1.124052 1.178498 1.140833 0.910616 0.731550 1.346671 1.509303 0.880535 0.978630 1.208925 
0.907703 1.030410 1.060029 1.024646 0.878440 0.704435 1.024875 1.071608 0.983290 1.128334 0.823480 0.812243 0.897083 1.249200 1.087906 1.049771 
0.847080 0.844182 1.108316 1.379156 1.093089 1.188883 0.839382 0.912827 0.975746 1.085614 1.063961 1.029218 1.272083 0.734563 1.120609 1.148353 
1.208548 0.870758 1.056619 0.916746 0.605590 0.902023 0.766311 0.752776 0.924909 1.164974 1.109104 1.023325 1.023094 0.841991 1.049666 0.851882 
0.955832 0.853513 0.701914 1.084305 0.894743 0.782712 1.288607 1.021844 0.646476 0.903551 1.206068 1.111119 1.122648 0.719218 0.957650 0.984175 
1.180453 1.273034 0.833124 1.102057 0.880245 0.958602 1.070391 1.073366 1.148126 0.903426 1.267816 1.222133 0.825420 1.464154 1.101098 0.780803 
0.710261 0.798205 1.628327 1.264914 1.282135 1.066513 1.273548 1.299176 1.158501 1.010440 1.378575 1.042063 0.952966 0.941434 1.278403 0.797956 
0.599082 1.141431 1.164640 0.969693 0.812514 0.872355 0.918106 0.724972 1.437711 0.907499 0.898115 0.668885 1.102582 0.976402 1.125730 1.244163 
0.685823 1.047657 1.238267 1.110321 0.879370 1.020430 0.769941 1.097717 0.716246 1.059443 0.807003 1.027396 1.463651 0.931190 0.677832 1.130887 
1.029181 0.696350 0.785581 1.043431 1.218445 0.984760 0.912259 0.969218 1.358293 0.980108 1.112871 1.272334 1.421043 1.125347 1.392980 0.799054 
0.747499 0.818947 0.704788 1.044645 1.128596 0.863566 0.740540 1.311291 0.784833 0.824957 1.320650 1.204297 1.398001 1.077655 1.181913 0.951026 
1.370561 0.945637 1.908081 0.796886 1.060162 0.764299 0.920811 0.765179 1.286345 1.359679 0.811019 1.029439 0.916093 0.772339 0.892328 1.041266 
1.284283 1.051974 1.236604 0.630708 1.098408 1.045667 1.083558 0.825584 0.776652 1.051908 1.056493 1.011779 1.118239 1.046078 0.789576 1.070207 
1.408572 0.987968 1.087914 0.852491 1.122550 0.889936 1.040481 0.755147 1.086402 0.827938 1.242842 1.162441 1.021169 0.962853 1.282908 1.246991 
0.744304 0.763810 1.209234 1.033450 1.249131 1.209465 1.362903 0.975075 0.959584 1.002973 0.871178 1.204310 1.190158 1.011472 1.032696 1.031395 
0.946795 0.926662 0.696576 1.199997 1.239162 1.002397 0.935365 1.292479 0.801690 1.261024 1.443865 1.481423 1.031052 1.165572 1.713050 0.874406 
0.774974 0.830574 1.369447 0.955760 1.164581 1.035043 1.181068 0.822138 1.110720 1.580574 0.954181 1.340393 1.514459 1.012571 0.963642 0.932451 
1.291072 1.110586 0.672886 1.043055 1.106267 1.094871 0.945398 0.951984 1.080180 0.928038 1.048232 0.976793 0.946928 1.006646 0.892576 1.320668 
1.090348 1.024895 1.115931 0.805091 1.170191 0.891991 0.739579 1.018834 0.893821 1.181089 1.153734 1.007120 0.859986 0.964106 0.979176 0.881008 
1.036591 0.973559 1.050587 1.027779 1.208031 1.394072 0.734238 1.198922 1.056545 1.043908 1.191007 0.764183 0.970994 0.916898 0.991610 0.951144 
0.972375 1.060641 0.769953 1.120472 0.950539 1.055392 0.869049 1.197894 0.874958 1.119654 1.032519 1.262909 0.821800 0.869345 1.026135 1.019399 
1.371380 0.874273 0.726250 1.161198 0.879208 0.801825 0.828890 0.764692 0.880351 0.967222 1.475024 0.949795 1.410781 0.638729 0.674108 0.836541 
0.808098 0.794956 1.379231 0.905629 1.400606 1.057478 1.099273 1.229582 0.857309 0.786940 1.157776 0.624354 1.040252 1.076029 1.015621 0.939491 
0.726825 1.017378 0.878347 0.931336 0.931328 1.045178 0.957004 0.993726 0.917998 0.787197 0.888034 1.232093 0.820036 1.059281 0.863506 0.892413 
1.284779 0.921084 1.049295 1.606541 0.964355 1.136029 1.134706 1.181705 0.893386 0.824461 1.271434 1.040574 0.814477 1.467136 1.108595 1.014217 
1.127519 1.098293 0.849875 0.978507 0.917514 0.988314 0.900728 0.891416 0.883263 0.788604 0.957091 0.731698 1.413550 1.181054 1.013514 1.666800 
0.902613 1.330299 1.417537 0.911735 0.862377 1.022547 0.878821 0.753368 1.034089 0.790511 0.981235 1.044543 0.824539 1.183891 1.144396 1.037356 
0.761254 0.841143 1.044796 0.950336 0.884129 0.757382 1.504901 1.268941 0.889468 0.659380 0.866909 1.150079 0.754648 0.976386 1.119283 0.939598 
0.989156 0.806064 1.182777 1.010128 1.014981 1.041684 0.739740 1.107464 0.694184 1.237310 1.048919 1.111981 0.828774 0.892419 1.352690 0.962517 
1.007641 0.614949 1.377118 0.723723 1.132707 1.020410 0.826741 0.926122 0.938129 1.157016 1.193013 0.920632 0.870624 0.721214 1.068021 0.955656 
1.045288 1.299406 0.788866 0.951585 1.338721 1.163881 1.031162 0.917147 0.912929 1.179904 1.246683 1.023279 0.939647 1.313214 0.799435 0.933349 
1.028804 1.159143 1.062513 1.270486 0.961009 0.813463 1.318877 1.243071 1.167140 1.514714 0.786718 1.316605 1.051953 1.370026 1.255375 0.711766 
1.136757 1.059078 1.084754 1.186416 0.743863 1.204750 1.642897 1.172402 1.139273 1.532984 0.918672 0.872578 0.980843 1.158428 1.148711 0.947010 
1.211105 1.235735 0.972672 1.040382 1.176333 0.711123 0.712003 1.111919 1.031416 1.235369 0.881631 0.967460 1.128757 0.927832 0.843992 0.992834 
0.658762 1.273549 0.918099 0.941297 1.069281 0.802481 0.810034 0.846693 0.865299 1.043833 0.808977 0.867167 0.797023 1.204601 1.124308 1.071962 
0.786759 0.983687 0.853687 1.177797 0.900961 1.100639 0.922961 1.127658 1.178074 1.193293 0.936994 1.150018 0.897540 1.226621 0.819065 1.068621 
0.944379 0.903168 1.075366 1.235701 1.140539 1.128506 0.922691 0.953773 0.907293 0.999480 1.052513 0.967212 0.994797 0.917923 0.957567 0.834673 
1.124827 0.983659 1.446225 1.389033 0.968703 0.648000 1.195196 0.646938 1.107470 1.195715 0.733315 1.017114 0.731364 1.047483 1.466451 0.851926 
0.831047 0.980222 0.719510 1.247282 1.119086 0.901817 0.775704 1.145659 1.340004 1.233601 1.040163 1.359145 0.936425 0.976287 1.039719 1.250073 
1.159680 1.286340 1.053100 0.995061 1.082138 0.795213 1.065017 0.892722 0.605066 1.076760 0.939144 0.801940 1.286179 1.089010 0.897435 0.849061 
1.050638 1.277384 0.992693 1.259796 0.873627 1.237558 0.745213 1.288984 0.988404 1.056189 0.990770 1.152292 1.009903 1.184545 1.124354 0.745278 
1.098900 1.176709 0.872735 0.690193 1.152682 0.770054 1.523384 0.958049 0.883663 1.076548 1.042263 1.163481 0.893281 0.670454 1.259735 1.308538 
0.775859 1.184652 1.044601 1.267666 1.008750 0.988758 0.918790 1.442006 1.078734 0.780659 1.289869 0.967915 0.884886 1.314655 0.850984 1.044391 
0.958049 1.387956 0.932774 1.582115 0.678636 1.287365 1.381375 0.609593 0.819437 0.901646 1.151893 1.116283 1.009593 0.910669 1.022199 1.037409 
0.986143 0.769153 1.032013 0.874161 1.498342 1.065113 0.967333 1.166501 0.899150 0.834198 1.153438 0.950744 0.820869 1.078167 1.338242 0.960912 
1.117763 1.038637 1.464445 0.937049 0.792081 1.051208 0.783199 0.798688 1.292282 0.942258 1.136169 0.845877 1.253511 1.013547 0.821595 1.030804 
0.846625 1.057680 1.008621 0.740738 0.939804 0.952769 0.865927 0.958357 0.924291 0.809325 0.666335 0.898041 0.759600 0.913002 0.987169 1.070838 
0.798332 1.166522 0.798651 0.952283 1.051877 1.111551 0.952109 0.961691 1.341459 1.310662 1.262971 0.951197 0.908729 0.889249 1.194151 1.186779 
1.019575 0.608392 0.874153 1.205185 0.808195 1.247581 0.944327 1.329169 1.019639 1.046831 0.767484 0.875116 0.896737 1.025844 1.028203 0.966136 
1.009472 0.981296 1.024199 1.288991 0.947275 0.957179 1.193104 0.906387 1.073882 1.538056 0.916703 1.292017 0.944648 0.748798 1.129445 0.991648 
1.190618 0.803851 1.594245 1.196805 1.018970 1.003720 1.280149 1.134798 0.967686 0.987835 0.840586 1.315346 0.998619 0.940957 0.901667 0.980515 
0.971560 0.987255 0.896404 0.832345 0.822699 0.899568 0.694995 1.394217 1.124223 1.105891 1.139949 0.940223 1.051626 0.916454 0.765479 0.928188 
1.119097 0.976340 0.782574 1.032008 1.075219 0.811134 1.214268 0.947075 0.891039 0.841542 1.366758 1.237030 0.792214 1.022709 1.197166 1.188891 
1.219210 1.381276 0.619770 1.209650 0.964545 0.712840 0.968679 0.972005 0.811209 1.071764 1.220714 0.689248 1.019074 1.095386 1.244152 1.319120 
0.761093 0.817430 0.894445 1.016882 1.169472 0.807689 0.943027 1.033096 0.996894 1.236501 0.754392 0.789795 0.938194 1.291071 0.935559 0.911870 
0.858222 0.846335 0.776010 1.107866 1.264784 1.153665 0.684898 0.934712 0.699646 0.685813 1.040401 0.880682 1.472676 1.093460 1.180500 0.833380 
0.976482 0.959175 0.721290 1.083109 1.185511 0.621642 0.777716 1.134558 0.663718 0.769747 0.775791 0.906133 1.105197 0.997000 0.815380 0.896476 
0.927745 1.105180 0.953490 1.279381 1.071390 1.178211 1.460058 0.820983 0.740371 0.872513 0.854920 1.209010 0.807924 1.145913 1.481659 1.016057 
0.788185 0.897064 0.808073 1.004223 1.167843 0.757152 0.926964 1.302374 1.250301 0.678155 0.829166 0.807620 1.440674 1.048777 1.121015 0.945881 
1.031548 0.872356 0.956899 0.861038 0.971511 1.029411 0.849796 0.992722 1.132486 1.063493 1.042558 0.999762 1.241590 1.513852 1.613847 1.208939 
0.815358 0.645255 0.848431 1.825623 1.174794 1.050725 1.019543 1.068172 0.793677 1.028932 1.108286 1.184212 1.296077 1.182044 0.862336 1.388924 
0.839485 1.080192 0.915838 1.030693 1.360828 1.246657 0.992651 1.443370 1.044560 1.152000 1.187440 0.880929 1.032394 1.071301 0.812542 0.829332 
1.144989 0.798231 1.130835 0.860805 1.179709 1.089117 0.825553 0.772105 0.893337 1.244388 1.027768 0.837293 0.789948 1.177876 1.710832 1.213429 
1.265138 1.479918 1.354615 0.848024 0.972102 1.297843 1.203949 0.671124 0.691110 0.848061 0.971543 1.033872 0.976306 1.131721 1.410816 1.413257 
0.729523 0.756893 1.438876 0.899628 0.822182 1.058768 1.050424 0.919237 1.608897 0.933265 1.077848 1.037447 0.772205 0.918584 1.118801 1.870415 
0.849013 0.902529 1.054445 0.959898 1.080360 1.301618 0.830592 0.862952 0.798557 0.747284 1.360153 1.086775 0.734849 1.095401 0.948684 1.084517 
0.757984 0.817179 0.976637 1.161791 0.775792 1.142351 0.843546 1.075329 1.067912 0.852020 1.020693 1.497796 1.194220 1.238018 0.729575 0.933305 
0.843198 1.030376 0.967629 1.374456 0.820413 0.969375 1.289782 1.117518 0.855890 1.027663 0.732913 1.061959 0.838443 0.882581 1.255553 1.009127 
1.300785 0.942670 1.306333 0.626396 0.682023 1.207962 1.103867 0.778250 0.932044 0.864428 1.062602 0.922117 0.868658 1.042271 0.889515 1.002303 
0.792370 1.166168 0.812427 0.575961 1.314281 0.975735 0.935488 0.890230 1.239960 1.290959 1.149260 0.576284 0.918365 1.349446 1.183784 0.854883 
0.831565 1.220388 0.691102 1.095121 0.959788 1.075091 1.001022 1.175728 0.874002 0.742250 1.078504 1.277157 1.239935 0.872189 1.077531 0.780153 
0.942418 1.210088 1.133327 0.779602 0.835803 1.064418 0.995892 0.861199 0.954374 0.918787 1.120391 1.140001 1.109566 0.863236 0.831201 0.969758 
